Dropping Center Code,Date of Material Collection (DD/MM/YY),Number of Bags loaded in vehicle ,Material weight (In KGs),Vehicle Category,How much vehicle is filled,Type,To which PU/Center material is being sent
2025/HRY/DC/5854,2024-03-28,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/HRY/DC/5854,2024-04-01,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/HRY/DC/5854,2024-05-01,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/HRY/DC/5854,2024-05-02,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/HRY/DC/5854,2024-05-06,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/HRY/DC/5854,2024-05-13,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/HRY/DC/5854,2024-05-20,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/HRY/DC/5854,2024-05-31,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/HRY/DC/5854,2024-07-01,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Delhi
2025/HRY/DC/5854,2024-06-24,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/HRY/DC/5854,2024-06-20,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/HRY/DC/5854,2024-06-12,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/HRY/DC/5854,2024-07-22,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/HRY/DC/5854,2024-07-15,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/HRY/DC/5854,2024-08-16,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/HRY/DC/5854,2024-02-09,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/HRY/DC/5854,2024-09-09,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/HRY/DC/5854,2025-02-10,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/HRY/DC/5854,2024-10-30,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/HRY/DC/5854,2024-05-10,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/HRY/DC/5854,2025-07-11,Imported Dispatches,850,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/HRY/DC/5854,2024-10-30,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/HRY/DC/5854,2024-10-12,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/HRY/DC/5854,2025-06-12,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/HRY/DC/5854,2025-11-02,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2023/MHR/Drop/012,2023-06-06,Imported Dispatches,700,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2023/MHR/Drop/012,2023-05-15,Imported Dispatches,450,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2023/MHR/Drop/012,2023-06-28,Imported Dispatches,1200,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2023/MHR/Drop/012,2023-07-08,Imported Dispatches,300,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2023/MHR/Drop/012,2023-07-25,Imported Dispatches,850,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2023/MHR/Drop/012,2023-08-07,Imported Dispatches,220,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Mumbai
2023/MHR/Drop/012,2023-08-25,Imported Dispatches,350,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2023/MHR/Drop/012,2023-09-05,Imported Dispatches,450,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2023/MHR/Drop/012,2023-09-12,Imported Dispatches,550,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2023/MHR/Drop/012,2023-09-05,Imported Dispatches,400,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2023/MHR/Drop/012,2023-09-18,Imported Dispatches,450,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2023/MHR/Drop/012,2023-11-14,Imported Dispatches,900,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2023/MHR/Drop/012,2023-10-17,Imported Dispatches,750,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2023/MHR/Drop/012,2023-11-23,Imported Dispatches,850,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2023/MHR/Drop/012,2023-12-26,Imported Dispatches,700,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2023/MHR/Drop/012,2023-10-30,Imported Dispatches,700,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2023/MHR/Drop/012,2024-01-11,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2023/MHR/Drop/012,2024-01-23,Imported Dispatches,950,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2023/MHR/Drop/012,2024-02-08,Imported Dispatches,900,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2023/MHR/Drop/012,2024-02-21,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2023/MHR/Drop/012,2024-02-26,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2023/MHR/Drop/012,2024-03-06,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2023/MHR/Drop/012,2024-04-12,Imported Dispatches,300,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2023/MHR/Drop/012,2024-04-08,Imported Dispatches,650,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2023/MHR/Drop/012,2024-04-22,Imported Dispatches,750,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2023/MHR/Drop/012,2024-05-03,Imported Dispatches,850,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2023/MHR/Drop/012,2024-05-14,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2023/MHR/Drop/012,2024-06-04,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2023/MHR/Drop/012,2024-06-19,Imported Dispatches,550,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2024/MHR/DC/758,2023-06-17,Imported Dispatches,450,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2024/MHR/DC/758,2023-06-21,Imported Dispatches,350,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2024/MHR/DC/758,2024-03-16,Imported Dispatches,550,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2024/MHR/DC/758,2024-04-04,Imported Dispatches,450,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2024/MHR/DC/758,2024-04-04,Imported Dispatches,850,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2024/MHR/DC/758,2024-04-26,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2024/MHR/DC/758,2024-05-06,Imported Dispatches,850,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2024/MHR/DC/758,2024-06-11,Imported Dispatches,1500,Tata 407 (2500 KG),Full,Dropping Center,Goonj Mumbai
2025/UPD/DC/5667,2023-03-10,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2023-04-24,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2023-04-28,Imported Dispatches,1200,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2023-05-29,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2023-07-07,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2023-07-19,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2023-07-24,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2023-08-08,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2023-08-29,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2023-09-11,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2023-09-18,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2023-10-07,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2023-10-21,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2023-10-30,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2023-10-30,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2023-11-07,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2023-12-28,Imported Dispatches,1200,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2023-12-06,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2023-12-20,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2023-12-21,Imported Dispatches,1200,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2023-12-30,Imported Dispatches,700,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-01-02,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-01-15,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-01-15,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-01-18,Imported Dispatches,1200,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-01-19,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-01-29,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-01-25,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-02-14,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-02-19,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-02-26,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-02-29,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-03-11,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-03-15,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-03-18,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-03-23,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-03-27,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-03-29,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-04-01,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-04-09,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-04-08,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-04-17,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-04-18,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-04-22,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-04-22,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-04-26,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-05-01,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-05-03,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-05-10,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-05-13,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-05-21,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-05-30,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-05-30,Imported Dispatches,8000,19ft/20ft Truck (9000 KG),,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-06-28,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-06-25,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-06-20,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-06-07,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-06-11,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-06-04,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-07-29,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-07-18,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-07-19,Imported Dispatches,600,Tata Ace (750 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-07-18,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-07-03,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-08-02,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-08-23,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-08-27,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-08-06,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-08-10,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-08-12,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-08-17,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-08-20,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-06-09,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-09-09,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-09-09,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2025-01-09,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2025-04-10,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2025-08-09,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2025-11-09,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-10-30,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-10-30,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-04-10,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-10-30,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-07-10,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-09-10,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2025-02-10,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2025-09-10,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2025-12-10,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2025-05-11,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-10-30,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-10-30,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-10-30,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-02-12,Imported Dispatches,600,Tata Ace (750 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-06-12,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-09-12,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2025-04-12,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2025-04-12,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-10-30,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-10-30,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-10-30,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-10-30,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-10-30,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2025-08-01,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-10-30,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-10-30,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2024-10-30,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2027-05-01,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Delhi
2025/UPD/DC/5667,2027-07-01,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2024/UPD/DC/755,2022-04-13,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2024/UPD/DC/755,2022-04-22,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2024/UPD/DC/755,2022-05-04,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2024/UPD/DC/755,2023-04-26,Imported Dispatches,750,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2024/UPD/DC/755,2023-06-15,Imported Dispatches,750,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2024/UPD/DC/755,2023-09-29,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2024/UPD/DC/755,2023-12-27,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2024/UPD/DC/755,2024-02-22,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2024/UPD/DC/755,2024-03-23,Imported Dispatches,1100,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2024/UPD/DC/755,2024-04-19,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2024/UPD/DC/755,2024-05-22,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2024/UPD/DC/755,2024-08-08,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2024/UPD/DC/755,2024-04-09,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2024/UPD/DC/755,2025-07-09,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2024/UPD/DC/755,2024-10-10,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2024/UPD/DC/755,2024-06-11,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2024/UPD/DC/755,2025-04-12,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2024/UPD/DC/755,2024-10-30,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2024/UPD/DC/755,2023-04-06,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2024/UPD/DC/755,2023-04-06,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2024/UPD/DC/755,2023-04-25,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2024/UPD/DC/755,2023-04-27,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2024/UPD/DC/755,2023-05-31,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2024/UPD/DC/755,2023-07-05,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2024/UPD/DC/755,2023-07-08,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2024/UPD/DC/755,2023-07-13,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
