Dropping Center Code,Date of Material Collection (DD/MM/YY),Number of Bags loaded in vehicle ,Material weight (In KGs),Vehicle Category,How much vehicle is filled,Type,To which PU/Center material is being sent
2025/UTR/DC/5696,1/6/2025,Imported Dispatches,300,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Dehradun
2021/WEB/Drop/001,08/07/2021,Imported Dispatches,1200,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Kolkata - PU
2021/WEB/Drop/001,03/08/2021,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Kolkata - PU
2021/WEB/Drop/001,16/08/2021,Imported Dispatches,300,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Kolkata - PU
2021/WEB/Drop/001,19/01/2022,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Kolkata - PU
2022/MHR/Drop/00011,20/12/2021,Imported Dispatches,300,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2022/MHR/Drop/00011,03/01/2022,Imported Dispatches,700,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2022/MHR/Drop/00011,25/01/2022,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2022/MHR/Drop/00011,31/01/2022,Imported Dispatches,400,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2022/MHR/Drop/00011,10/02/2022,Imported Dispatches,600,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2022/MHR/Drop/00011,28/02/2022,Imported Dispatches,750,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Mumbai
2022/MHR/Drop/00011,07/03/2022,Imported Dispatches,380,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2022/MHR/Drop/00011,16/03/2022,Imported Dispatches,430,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2022/MHR/Drop/00011,23/03/2022,Imported Dispatches,460,Tata Ace (750 KG),Full,Dropping Center,Goonj Mumbai
2022/MHR/Drop/00011,29/03/2022,Imported Dispatches,400,Eco (500 KG) Champion (500 KG),Full,Dropping Center,Goonj Mumbai
2022/TLG/Drop/002,15/06/2022,Imported Dispatches,2000,Tata 407 (2500 KG),Full,Dropping Center,Goonj Hyderabad
2022/TLG/Drop/002,23/06/2022,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Hyderabad
2022/TLG/Drop/002,13/07/2022,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Hyderabad
2022/TLG/Drop/002,08/08/2022,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Hyderabad
2022/TLG/Drop/002,03/08/2022,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Hyderabad
2022/TLG/Drop/002,08/08/2022,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Hyderabad
2022/TLG/Drop/002,01/09/2022,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Hyderabad
2022/TLG/Drop/002,14/09/2022,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Hyderabad
2022/TLG/Drop/002,20/09/2022,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Hyderabad
2022/TLG/Drop/002,22/08/2022,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Hyderabad
2022/TLG/Drop/002,24/09/2022,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Hyderabad
2022/TLG/Drop/002,06/10/2022,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Hyderabad
2022/TLG/Drop/002,10/10/2022,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Hyderabad
2022/TLG/Drop/002,17/10/2022,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Hyderabad
2022/TLG/Drop/002,20/10/2022,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Hyderabad
2022/TLG/Drop/002,25/10/2022,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Hyderabad
2022/TLG/Drop/002,04/11/2022,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Hyderabad
2022/TLG/Drop/002,14/11/2022,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Hyderabad
2022/TLG/Drop/002,05/01/2023,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Hyderabad
2022/TLG/Drop/002,13/01/2023,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Hyderabad
2022/TLG/Drop/002,11/02/2023,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Hyderabad
2022/WEB/Drop/002,19/07/2022,Imported Dispatches,700,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Kolkata - PU
2022/WEB/Drop/002,30/07/2022,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Kolkata - PU
2022/WEB/Drop/002,23/08/2022,Imported Dispatches,700,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Kolkata - PU
2022/WEB/Drop/002,29/09/2022,Imported Dispatches,700,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Kolkata - PU
2022/WEB/Drop/002,17/12/2022,Imported Dispatches,700,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Kolkata - PU
2022/WEB/Drop/002,17/12/2022,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Kolkata - PU
2022/WEB/Drop/002,08/04/2023,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Kolkata - PU
2022/WEB/Drop/002,04/09/2023,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Kolkata - PU
2022/WEB/Drop/002,15/10/2023,Imported Dispatches,750,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Kolkata - PU
2022/WEB/Drop/002,11/05/2024,Imported Dispatches,650,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Kolkata - PU
2022/WEB/Drop/002,16/07/2024,Imported Dispatches,650,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Kolkata - PU
2022/WEB/Drop/002,28/08/2024,Imported Dispatches,650,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Kolkata - PU
2022/WEB/Drop/003,15/07/2023,Imported Dispatches,3000,14ft Truck (3500 KG),Full,Dropping Center,Goonj Kolkata - PU
2022/WEB/Drop/003,31/07/2023,Imported Dispatches,100,Eco (500 KG) Champion (500 KG),1/4,Dropping Center,Goonj Kolkata - PU
2022/WEB/Drop/003,06/07/2023,Imported Dispatches,100,Eco (500 KG) Champion (500 KG),1/4,Dropping Center,Goonj Kolkata - PU
2022/WEB/Drop/003,28/06/2023,Imported Dispatches,200,Eco (500 KG) Champion (500 KG),2/4,Dropping Center,Goonj Kolkata - PU
2025/DEL/DC/5665,05/04/2022,Imported Dispatches,850,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,08/04/2022,Imported Dispatches,1050,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,14/04/2022,Imported Dispatches,1200,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,18/04/2022,Imported Dispatches,1200,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,25/04/2022,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,30/04/2022,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,09/05/2022,Imported Dispatches,1200,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,19/05/2022,Imported Dispatches,1200,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,16/05/2022,Imported Dispatches,850,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,23/05/2022,Imported Dispatches,900,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,30/05/2022,Imported Dispatches,850,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,08/06/2022,Imported Dispatches,900,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,13/06/2022,Imported Dispatches,1300,Tata 407 (2500 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,15/06/2022,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,04/04/2023,Imported Dispatches,1200,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,19/04/2023,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,25/04/2023,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,03/05/2023,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,11/05/2023,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,17/05/2023,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,22/05/2023,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,13/06/2023,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,20/06/2023,Imported Dispatches,1200,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,31/07/2023,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,06/07/2023,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,10/07/2023,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,18/07/2023,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,24/07/2023,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,11/08/2023,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,21/08/2023,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,18/08/2023,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,05/09/2023,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,05/09/2023,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,12/09/2023,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,21/09/2023,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,27/09/2023,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,03/10/2023,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,11/10/2023,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,18/10/2023,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,31/10/2023,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,25/10/2023,Imported Dispatches,1250,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,01/12/2023,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,01/12/2023,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,04/12/2023,Imported Dispatches,1200,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,12/12/2023,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,26/12/2023,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,08/01/2024,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,02/01/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,15/01/2024,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,15/01/2024,Imported Dispatches,1200,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,30/01/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,30/01/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,13/02/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,20/02/2024,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,28/02/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,04/03/2024,Imported Dispatches,1200,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,11/03/2024,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,20/03/2024,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,08/04/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,29/04/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,14/05/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,21/05/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,26/05/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,25/06/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,12/06/2024,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,18/06/2024,Imported Dispatches,500,Tata Ace (750 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,04/06/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,29/07/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,16/07/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,09/07/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,09/07/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,02/07/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,29/08/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,05/08/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,9/16/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,9/30/2024,Imported Dispatches,1000,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,11/26/2024,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
2025/DEL/DC/5665,10/9/2024,Imported Dispatches,800,Pickup 8ft (1250 KG),Full,Dropping Center,Goonj Delhi
